trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,main.thisN,response_key,rt,Participant ID,Session,date,word,pleasure,arousal,dominance,face_model_sex,facial_expression,true_face_valence
174,AF20HAS.JPG,motor_compressed.wav,neutral,babble_12.wav,genert_reversed.wav,gidsel_reversed.wav,120,8,0.3656251430511474,6702,1,2025-11-24_10-32-28,motor,58.956916,45.124717,56.689342,Female,Happy,"5,69"
33,AM23ANS.JPG,sexet_compressed.wav,positive,babble_31.wav,krise_reversed.wav,skønhed_reversed.wav,121,2,0.3178949356079101,6702,1,2025-11-24_10-32-28,sexet,90.929705,83.446712,77.324263,Male,Angry,"2,49"
135,AF17HAS.JPG,konge_compressed.wav,positive,babble_51.wav,bange_reversed.wav,grusom_reversed.wav,122,8,0.2985808849334717,6702,1,2025-11-24_10-32-28,konge,82.312925,62.471655,83.673469,Female,Happy,"6,18"
10,AM15HAS.JPG,talent_compressed.wav,positive,babble_31.wav,misbrug_reversed.wav,salat_reversed.wav,123,8,0.2847499847412109,6702,1,2025-11-24_10-32-28,talent,85.714286,71.088435,73.582766,Male,Happy,"5,18"
83,AM25ANS.JPG,rotte_compressed.wav,negative,babble_2.wav,bombe_reversed.wav,glæde_reversed.wav,124,3,0.8206639289855957,6702,1,2025-11-24_10-32-28,rotte,34.240363,56.122449,51.587302,Male,Angry,"3,23"
194,AM17NES.JPG,mave_compressed.wav,neutral,babble_38.wav,ugle_reversed.wav,fjollet_reversed.wav,125,4,0.4310510158538818,6702,1,2025-11-24_10-32-28,mave,54.648526,44.557823,53.061224,Male,Neutral,"3,61"
2,AM08NES.JPG,dæmon_compressed.wav,negative,babble_10.wav,slagtning_reversed.wav,regnbue_reversed.wav,126,3,1.6893551349639893,6702,1,2025-11-24_10-32-28,dæmon,23.922902,76.643991,55.442177,Male,Neutral,"3,83"
107,AM07ANS.JPG,ørken_compressed.wav,negative,babble_64.wav,traume_reversed.wav,skyldig_reversed.wav,127,2,1.1237878799438477,6702,1,2025-11-24_10-32-28,ørken,27.777778,62.358277,42.743764,Male,Angry,"2,14"
151,AF18ANS.JPG,ferie_compressed.wav,positive,babble_9.wav,spise_reversed.wav,flirte_reversed.wav,128,2,0.5203161239624023,6702,1,2025-11-24_10-32-28,ferie,92.517007,63.945578,77.097506,Female,Angry,"2,92"
193,AM06ANS.JPG,blodig_compressed.wav,negative,babble_78.wav,syndig_reversed.wav,sollys_reversed.wav,129,2,0.5144588947296143,6702,1,2025-11-24_10-32-28,blodig,32.879819,72.675737,44.897959,Male,Angry,"2,42"
84,AM19NES.JPG,metal_compressed.wav,neutral,babble_51.wav,bombe_reversed.wav,kujon_reversed.wav,130,5,0.5109689235687256,6702,1,2025-11-24_10-32-28,metal,56.122449,42.970522,60.997732,Male,Neutral,"3,69"
148,AM28ANS.JPG,spænding_compressed.wav,positive,babble_58.wav,leder_reversed.wav,violin_reversed.wav,131,1,0.3391268253326416,6702,1,2025-11-24_10-32-28,spænding,91.269841,90.929705,74.14966,Male,Angry,"2,21"
154,AF32ANS.JPG,konkurs_compressed.wav,negative,babble_27.wav,rædsel_reversed.wav,ankel_reversed.wav,132,3,0.3205821514129638,6702,1,2025-11-24_10-32-28,konkurs,22.675737,70.408163,37.07483,Female,Angry,"3,31"
124,AM15ANS.JPG,SILENCE,no-prime,babble_31.wav,borddug_reversed.wav,trofæ_reversed.wav,133,1,0.3995440006256103,6702,1,2025-11-24_10-32-28,SILENCE,,,,Male,Angry,"2,08"
63,AM03ANS.JPG,grimme_compressed.wav,negative,babble_41.wav,nedbrud_reversed.wav,glæde_reversed.wav,134,2,0.3715329170227051,6702,1,2025-11-24_10-32-28,grimme,27.55102,60.997732,48.29932,Male,Angry,"1,64"
24,AF23NES.JPG,skade_compressed.wav,negative,babble_36.wav,engel_reversed.wav,rædsel_reversed.wav,135,5,0.4364728927612304,6702,1,2025-11-24_10-32-28,skade,28.231293,64.512472,40.47619,Female,Neutral,"3,23"
68,AM28NES.JPG,SILENCE,no-prime,babble_35.wav,fase_reversed.wav,slave_reversed.wav,136,4,0.1459510326385498,6702,1,2025-11-24_10-32-28,SILENCE,,,,Male,Neutral,"3,52"
96,AF15ANS.JPG,sikker_compressed.wav,positive,babble_36.wav,nonsens_reversed.wav,himmel_reversed.wav,137,2,0.9250741004943848,6702,1,2025-11-24_10-32-28,sikker,85.827664,35.600907,67.23356,Female,Angry,"2,53"
9,AF08NES.JPG,affald_compressed.wav,negative,babble_89.wav,skade_reversed.wav,sandhed_reversed.wav,138,4,0.1646599769592285,6702,1,2025-11-24_10-32-28,affald,30.272109,47.165533,59.410431,Female,Neutral,"3,56"
75,AM17HAS.JPG,diamant_compressed.wav,positive,babble_39.wav,kugle_reversed.wav,frihed_reversed.wav,139,7,0.4629740715026855,6702,1,2025-11-24_10-32-28,diamant,89.795918,62.698413,62.811791,Male,Happy,"5,39"
1,AM06NES.JPG,jubel_compressed.wav,positive,babble_4.wav,bombe_reversed.wav,nonsens_reversed.wav,140,4,0.3265211582183838,6702,1,2025-11-24_10-32-28,jubel,91.836735,69.387755,68.027211,Male,Neutral,"3,83"
44,AM16HAS.JPG,redning_compressed.wav,positive,babble_4.wav,dæmpet_reversed.wav,respekt_reversed.wav,141,9,0.0289108753204345,6702,1,2025-11-24_10-32-28,redning,87.301587,74.036281,73.129252,Male,Happy,"5,78"
137,AF12ANS.JPG,tortur_compressed.wav,negative,babble_12.wav,koldbrand_reversed.wav,skade_reversed.wav,142,3,0.8311419486999512,6702,1,2025-11-24_10-32-28,tortur,17.687075,69.160998,37.755102,Female,Angry,"3,16"
39,AF02NES.JPG,misbrug_compressed.wav,negative,babble_67.wav,himmel_reversed.wav,genstand_reversed.wav,143,4,0.2720139026641845,6702,1,2025-11-24_10-32-28,misbrug,20.408163,77.437642,41.836735,Female,Neutral,"3,69"
62,AM05HAS.JPG,SILENCE,no-prime,babble_12.wav,fjendtlig_reversed.wav,trussel_reversed.wav,144,8,0.4623100757598877,6702,1,2025-11-24_10-32-28,SILENCE,,,,Male,Happy,"5,97"
119,AF07HAS.JPG,ferie_compressed.wav,positive,babble_34.wav,festlig_reversed.wav,ugle_reversed.wav,145,7,0.1913750171661377,6702,1,2025-11-24_10-32-28,ferie,92.517007,63.945578,77.097506,Female,Happy,"5,97"
51,AM19HAS.JPG,søsyg_compressed.wav,negative,babble_43.wav,luksus_reversed.wav,forpint_reversed.wav,146,8,0.4629979133605957,6702,1,2025-11-24_10-32-28,søsyg,23.24263,65.759637,38.662132,Male,Happy,"5,26"
103,AF25ANS.JPG,cirkel_compressed.wav,neutral,babble_26.wav,finger_reversed.wav,leder_reversed.wav,147,2,1.5498559474945068,6702,1,2025-11-24_10-32-28,cirkel,64.285714,43.764172,57.029478,Female,Angry,"2,26"
166,AM20HAS.JPG,skuffe_compressed.wav,negative,babble_1.wav,vindue_reversed.wav,krise_reversed.wav,148,7,2.9072370529174805,6702,1,2025-11-24_10-32-28,skuffe,27.097506,55.782313,37.301587,Male,Happy,"5,92"
131,AF13HAS.JPG,musik_compressed.wav,positive,babble_99.wav,sexet_reversed.wav,flirte_reversed.wav,149,8,0.2742738723754883,6702,1,2025-11-24_10-32-28,musik,92.176871,60.31746,72.44898,Female,Happy,"5,66"
6,AM13HAS.JPG,ønske_compressed.wav,positive,babble_11.wav,giftig_reversed.wav,konge_reversed.wav,150,6,0.177947998046875,6702,1,2025-11-24_10-32-28,ønske,87.188209,83.333333,73.582766,Male,Happy,"5,53"
97,AF18HAS.JPG,syndig_compressed.wav,negative,babble_2.wav,fiasko_reversed.wav,gade_reversed.wav,151,7,0.2411849498748779,6702,1,2025-11-24_10-32-28,syndig,33.219955,71.315193,48.072562,Female,Happy,"5,97"
169,AM03NES.JPG,SILENCE,no-prime,babble_53.wav,himlen_reversed.wav,redskab_reversed.wav,152,4,0.3345968723297119,6702,1,2025-11-24_10-32-28,SILENCE,,,,Male,Neutral,"3,58"
32,AF16ANS.JPG,natur_compressed.wav,positive,babble_20.wav,hage_reversed.wav,syndig_reversed.wav,153,2,0.4250810146331787,6702,1,2025-11-24_10-32-28,natur,86.734694,49.546485,56.122449,Female,Angry,"1,95"
85,AM04HAS.JPG,ydmyg_compressed.wav,neutral,babble_20.wav,sygdom_reversed.wav,rabies_reversed.wav,154,8,0.3626468181610107,6702,1,2025-11-24_10-32-28,ydmyg,66.439909,42.403628,53.968254,Male,Happy,"5,80"
122,AF20NES.JPG,afvist_compressed.wav,negative,babble_97.wav,lærer_reversed.wav,bifald_reversed.wav,155,3,0.2300219535827636,6702,1,2025-11-24_10-32-28,afvist,17.006803,72.222222,30.839002,Female,Neutral,"3,33"
8,AM02NES.JPG,konkurs_compressed.wav,negative,babble_49.wav,succes_reversed.wav,albue_reversed.wav,156,3,0.3138449192047119,6702,1,2025-11-24_10-32-28,konkurs,22.675737,70.408163,37.07483,Male,Neutral,"3,56"
136,AF30HAS.JPG,sæde_compressed.wav,neutral,babble_35.wav,pervers_reversed.wav,ferie_reversed.wav,157,7,0.2411701679229736,6702,1,2025-11-24_10-32-28,sæde,56.122449,33.446712,54.875283,Female,Happy,"5,80"
139,AM31ANS.JPG,spænding_compressed.wav,positive,babble_89.wav,banner_reversed.wav,statue_reversed.wav,158,1,0.3181099891662597,6702,1,2025-11-24_10-32-28,spænding,91.269841,90.929705,74.14966,Male,Angry,"2,36"
196,AF10ANS.JPG,gade_compressed.wav,neutral,babble_73.wav,måned_reversed.wav,oprør_reversed.wav,159,1,0.2274441719055175,6702,1,2025-11-24_10-32-28,gade,59.183673,38.435374,54.535147,Female,Angry,"2,26"
54,AF07ANS.JPG,forpint_compressed.wav,negative,babble_94.wav,smerte_reversed.wav,opstemt_reversed.wav,160,1,0.296130895614624,6702,1,2025-11-24_10-32-28,forpint,24.036281,60.430839,39.115646,Female,Angry,"2,44"
77,AM17ANS.JPG,frygtsom_compressed.wav,negative,babble_86.wav,dæmon_reversed.wav,magisk_reversed.wav,161,1,0.2824921607971191,6702,1,2025-11-24_10-32-28,frygtsom,25.510204,71.768707,41.269841,Male,Angry,"1,68"
57,AM08HAS.JPG,maling_compressed.wav,neutral,babble_87.wav,salat_reversed.wav,brutal_reversed.wav,162,7,0.1332669258117675,6702,1,2025-11-24_10-32-28,maling,63.718821,46.485261,65.192744,Male,Happy,"5,86"
167,AF24NES.JPG,trussel_compressed.wav,negative,babble_23.wav,hader_reversed.wav,tortur_reversed.wav,163,5,0.3525190353393554,6702,1,2025-11-24_10-32-28,trussel,32.653061,62.585034,56.462585,Female,Neutral,"3,74"
95,AF08ANS.JPG,SILENCE,no-prime,babble_76.wav,morder_reversed.wav,beskidt_reversed.wav,164,4,0.2464098930358886,6702,1,2025-11-24_10-32-28,SILENCE,,,,Female,Angry,"3,00"
45,AF34HAS.JPG,kysse_compressed.wav,positive,babble_44.wav,festlig_reversed.wav,museum_reversed.wav,165,6,0.2547140121459961,6702,1,2025-11-24_10-32-28,kysse,93.650794,82.993197,78.571429,Female,Happy,"5,98"
71,AM29HAS.JPG,væmmes_compressed.wav,negative,babble_96.wav,oprørt_reversed.wav,boble_reversed.wav,166,7,0.4928839206695556,6702,1,2025-11-24_10-32-28,væmmes,27.777778,61.451247,49.206349,Male,Happy,"5,45"
42,AF25HAS.JPG,SILENCE,no-prime,babble_18.wav,stjerne_reversed.wav,museum_reversed.wav,167,8,0.3614110946655273,6702,1,2025-11-24_10-32-28,SILENCE,,,,Female,Happy,"6,31"
125,AM07NES.JPG,kage_compressed.wav,positive,babble_34.wav,rabies_reversed.wav,mave_reversed.wav,168,3,0.4296059608459472,6702,1,2025-11-24_10-32-28,kage,82.312925,56.689342,58.503401,Male,Neutral,"3,57"
18,AM21HAS.JPG,latter_compressed.wav,positive,babble_35.wav,traume_reversed.wav,konge_reversed.wav,169,8,0.3160569667816162,6702,1,2025-11-24_10-32-28,latter,95.804989,76.530612,73.129252,Male,Happy,"5,69"
181,AF19NES.JPG,djævel_compressed.wav,negative,babble_40.wav,selvmord_reversed.wav,trofæ_reversed.wav,170,5,0.2587330341339111,6702,1,2025-11-24_10-32-28,djævel,25.056689,68.820862,60.657596,Female,Neutral,"3,64"
126,AF28ANS.JPG,sandhed_compressed.wav,positive,babble_1.wav,rabies_reversed.wav,pervers_reversed.wav,171,2,0.2897970676422119,6702,1,2025-11-24_10-32-28,sandhed,88.435374,56.689342,73.356009,Female,Angry,"2,12"
105,AF04NES.JPG,motor_compressed.wav,neutral,babble_63.wav,bange_reversed.wav,vindue_reversed.wav,172,4,0.0804259777069091,6702,1,2025-11-24_10-32-28,motor,58.956916,45.124717,56.689342,Female,Neutral,"3,71"
101,AM01ANS.JPG,SILENCE,no-prime,babble_47.wav,sikker_reversed.wav,redskab_reversed.wav,173,3,0.574592113494873,6702,1,2025-11-24_10-32-28,SILENCE,,,,Male,Angry,"2,83"
91,AM27NES.JPG,hader_compressed.wav,negative,babble_66.wav,kontor_reversed.wav,oprør_reversed.wav,174,4,0.4577760696411133,6702,1,2025-11-24_10-32-28,hader,24.036281,78.798186,57.256236,Male,Neutral,"3,54"
28,AF04ANS.JPG,SILENCE,no-prime,babble_61.wav,affald_reversed.wav,glæde_reversed.wav,175,4,0.4996588230133056,6702,1,2025-11-24_10-32-28,SILENCE,,,,Female,Angry,"2,47"
120,AM25HAS.JPG,affald_compressed.wav,negative,babble_37.wav,himlen_reversed.wav,viden_reversed.wav,176,9,0.2032859325408935,6702,1,2025-11-24_10-32-28,affald,30.272109,47.165533,59.410431,Male,Happy,"5,90"
142,AM29ANS.JPG,nøgle_compressed.wav,neutral,babble_99.wav,poesi_reversed.wav,brænde_reversed.wav,177,2,0.2730159759521484,6702,1,2025-11-24_10-32-28,nøgle,64.399093,41.950113,56.462585,Male,Angry,"1,67"
92,AF17ANS.JPG,metal_compressed.wav,neutral,babble_68.wav,affald_reversed.wav,skammel_reversed.wav,178,2,0.8632228374481201,6702,1,2025-11-24_10-32-28,metal,56.122449,42.970522,60.997732,Female,Angry,"2,18"
66,AM27ANS.JPG,himlen_compressed.wav,positive,babble_11.wav,fedme_reversed.wav,skade_reversed.wav,179,2,1.2933390140533447,6702,1,2025-11-24_10-32-28,himlen,82.76644,63.605442,69.727891,Male,Angry,"3,00"
152,AM06HAS.JPG,forpint_compressed.wav,negative,babble_60.wav,banner_reversed.wav,djævel_reversed.wav,180,9,0.442742109298706,6702,1,2025-11-24_10-32-28,forpint,24.036281,60.430839,39.115646,Male,Happy,"6,06"
176,AM10HAS.JPG,engel_compressed.wav,positive,babble_92.wav,pervers_reversed.wav,marked_reversed.wav,181,8,0.3873848915100097,6702,1,2025-11-24_10-32-28,engel,85.37415,54.761905,56.349206,Male,Happy,"5,79"
175,AF31HAS.JPG,papir_compressed.wav,neutral,babble_90.wav,voldtægt_reversed.wav,metal_reversed.wav,182,9,0.2992119789123535,6702,1,2025-11-24_10-32-28,papir,58.956916,28.344671,50.680272,Female,Happy,"5,60"
30,AF18NES.JPG,voldtægt_compressed.wav,negative,babble_67.wav,spænding_reversed.wav,pude_reversed.wav,183,2,0.6742029190063477,6702,1,2025-11-24_10-32-28,voldtægt,14.172336,77.210884,33.673469,Female,Neutral,"4,10"
52,AM18NES.JPG,kujon_compressed.wav,negative,babble_45.wav,respekt_reversed.wav,skønhed_reversed.wav,184,3,1.0072319507598877,6702,1,2025-11-24_10-32-28,kujon,31.06576,46.145125,32.086168,Male,Neutral,"3,55"
188,AM16ANS.JPG,pude_compressed.wav,positive,babble_97.wav,vinde_reversed.wav,fjendtlig_reversed.wav,185,2,0.382235050201416,6702,1,2025-11-24_10-32-28,pude,89.795918,33.673469,51.70068,Male,Angry,"2,68"
17,AM11ANS.JPG,maling_compressed.wav,neutral,babble_77.wav,lampe_reversed.wav,ørken_reversed.wav,186,2,0.2962100505828857,6702,1,2025-11-24_10-32-28,maling,63.718821,46.485261,65.192744,Male,Angry,"2,47"
47,AF06HAS.JPG,putte_compressed.wav,positive,babble_43.wav,tilfreds_reversed.wav,mave_reversed.wav,187,7,0.1236140727996826,6702,1,2025-11-24_10-32-28,putte,89.795918,47.165533,64.172336,Female,Happy,"6,06"
197,AF04HAS.JPG,passion_compressed.wav,positive,babble_72.wav,nøgle_reversed.wav,rædsel_reversed.wav,188,7,0.0934240818023681,6702,1,2025-11-24_10-32-28,passion,91.043084,82.312925,69.501134,Female,Happy,"5,56"
78,AF10HAS.JPG,gratis_compressed.wav,positive,babble_36.wav,kæle_reversed.wav,enhed_reversed.wav,189,7,0.3585278987884521,6702,1,2025-11-24_10-32-28,gratis,93.650794,58.390023,71.995465,Female,Happy,"5,34"
22,AF22HAS.JPG,sikker_compressed.wav,positive,babble_34.wav,sindssyg_reversed.wav,bygning_reversed.wav,190,8,0.2439100742340088,6702,1,2025-11-24_10-32-28,sikker,85.827664,35.600907,67.23356,Female,Happy,"5,92"
171,AF22NES.JPG,feber_compressed.wav,negative,babble_25.wav,slagtning_reversed.wav,bombe_reversed.wav,191,4,0.4667379856109619,6702,1,2025-11-24_10-32-28,feber,31.292517,48.639456,39.909297,Female,Neutral,"3,72"
190,AM30HAS.JPG,ankel_compressed.wav,neutral,babble_21.wav,misbrug_reversed.wav,slagtning_reversed.wav,192,6,1.987104892730713,6702,1,2025-11-24_10-32-28,ankel,59.750567,47.165533,54.081633,Male,Happy,"5,31"
185,AF35HAS.JPG,illoyal_compressed.wav,negative,babble_87.wav,opstemt_reversed.wav,himmel_reversed.wav,193,8,0.3381130695343017,6702,1,2025-11-24_10-32-28,illoyal,21.882086,74.376417,42.970522,Female,Happy,"6,31"
95,AF11NES.JPG,redskab_compressed.wav,neutral,babble_21.wav,pude_reversed.wav,måned_reversed.wav,-1,3,3.015239953994751,5567,1,2025-11-28_13-56-40,redskab,58.276644,40.47619,61.22449,Female,Neutral,"3,22"
67,AM17NES.JPG,diamant_compressed.wav,positive,babble_74.wav,tortur_reversed.wav,talent_reversed.wav,-1,4,1.0211989879608154,5567,1,2025-11-28_13-56-40,diamant,89.795918,62.698413,62.811791,Male,Neutral,"3,61"
193,AF19NES.JPG,illoyal_compressed.wav,negative,babble_88.wav,vinde_reversed.wav,respekt_reversed.wav,-1,5,1.448577880859375,5567,1,2025-11-28_13-56-40,illoyal,21.882086,74.376417,42.970522,Female,Neutral,"3,64"
75,AF25ANS.JPG,ørken_compressed.wav,negative,babble_98.wav,illoyal_reversed.wav,violin_reversed.wav,-1,1,0.9000899791717529,5567,1,2025-11-28_13-56-40,ørken,27.777778,62.358277,42.743764,Female,Angry,"2,26"
180,AF05ANS.JPG,gaffel_compressed.wav,neutral,babble_11.wav,magisk_reversed.wav,måned_reversed.wav,-1,1,0.4829170703887939,5567,1,2025-11-28_13-56-40,gaffel,59.977324,44.897959,65.079365,Female,Angry,"2,67"
7,AM15NES.JPG,ønske_compressed.wav,positive,babble_43.wav,putte_reversed.wav,selvmord_reversed.wav,-1,5,1.4132630825042725,5567,1,2025-11-28_13-56-40,ønske,87.188209,83.333333,73.582766,Male,Neutral,"3,59"
148,AM35HAS.JPG,SILENCE,no-prime,babble_27.wav,heldig_reversed.wav,voldtægt_reversed.wav,0,7,1.240652084350586,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Happy,"5,57"
132,AM24NES.JPG,SILENCE,no-prime,babble_34.wav,dæmpet_reversed.wav,giftig_reversed.wav,1,5,1.3761308193206787,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Neutral,"3,79"
113,AM28HAS.JPG,hårnål_compressed.wav,neutral,babble_69.wav,dollar_reversed.wav,vindue_reversed.wav,2,7,0.8516979217529297,5567,1,2025-11-28_13-56-40,hårnål,59.637188,37.07483,57.256236,Male,Happy,"5,55"
79,AM21HAS.JPG,luksus_compressed.wav,positive,babble_70.wav,hånlig_reversed.wav,sollys_reversed.wav,3,7,1.1803948879241943,5567,1,2025-11-28_13-56-40,luksus,89.342404,53.854875,72.562358,Male,Happy,"5,69"
69,AF27HAS.JPG,forkert_compressed.wav,negative,babble_31.wav,brutal_reversed.wav,syndig_reversed.wav,4,7,0.9186170101165771,5567,1,2025-11-28_13-56-40,forkert,31.85941,55.895692,51.133787,Female,Happy,"6,10"
39,AM33ANS.JPG,tumor_compressed.wav,negative,babble_93.wav,natur_reversed.wav,redning_reversed.wav,5,6,0.5081589221954346,5567,1,2025-11-28_13-56-40,tumor,26.75737,73.809524,40.589569,Male,Angry,"3,73"
51,AF13ANS.JPG,vandal_compressed.wav,negative,babble_63.wav,papir_reversed.wav,gaffel_reversed.wav,6,2,0.9621939659118652,5567,1,2025-11-28_13-56-40,vandal,30.725624,72.562358,44.331066,Female,Angry,"2,29"
88,AF06HAS.JPG,rådden_compressed.wav,negative,babble_68.wav,heldig_reversed.wav,traume_reversed.wav,7,7,0.5066118240356445,5567,1,2025-11-28_13-56-40,rådden,26.984127,65.079365,55.442177,Female,Happy,"6,06"
152,AM35NES.JPG,enhed_compressed.wav,neutral,babble_74.wav,konkurs_reversed.wav,spise_reversed.wav,8,4,0.8028709888458252,5567,1,2025-11-28_13-56-40,enhed,63.378685,42.517007,57.936508,Male,Neutral,"3,95"
78,AM26ANS.JPG,feber_compressed.wav,negative,babble_23.wav,forfald_reversed.wav,frihed_reversed.wav,9,2,0.727290153503418,5567,1,2025-11-28_13-56-40,feber,31.292517,48.639456,39.909297,Male,Angry,"2,77"
140,AM24HAS.JPG,SILENCE,no-prime,babble_45.wav,pude_reversed.wav,traume_reversed.wav,10,8,1.16540789604187,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Happy,"5,77"
150,AM22ANS.JPG,slave_compressed.wav,negative,babble_3.wav,patent_reversed.wav,himlen_reversed.wav,11,3,0.9218730926513672,5567,1,2025-11-28_13-56-40,slave,20.861678,70.408163,37.301587,Male,Angry,"2,31"
37,AM24ANS.JPG,modgang_compressed.wav,negative,babble_84.wav,tortur_reversed.wav,natur_reversed.wav,12,2,1.1736881732940674,5567,1,2025-11-28_13-56-40,modgang,27.777778,53.968254,47.845805,Male,Angry,"2,64"
106,AM19NES.JPG,flirte_compressed.wav,positive,babble_58.wav,rabies_reversed.wav,patent_reversed.wav,13,5,1.9649438858032229,5567,1,2025-11-28_13-56-40,flirte,85.260771,78.344671,70.748299,Male,Neutral,"3,69"
144,AF15HAS.JPG,gaffel_compressed.wav,neutral,babble_57.wav,diamant_reversed.wav,ørken_reversed.wav,14,6,0.9447669982910156,5567,1,2025-11-28_13-56-40,gaffel,59.977324,44.897959,65.079365,Female,Happy,"5,71"
73,AF35NES.JPG,frihed_compressed.wav,positive,babble_83.wav,nonne_reversed.wav,hånlig_reversed.wav,15,4,1.4487309455871582,5567,1,2025-11-28_13-56-40,frihed,90.47619,63.492063,71.315193,Female,Neutral,"3,69"
194,AM05NES.JPG,knude_compressed.wav,neutral,babble_41.wav,blomstre_reversed.wav,sæde_reversed.wav,16,2,0.4288570880889892,5567,1,2025-11-28_13-56-40,knude,52.60771,46.145125,52.947846,Male,Neutral,"3,53"
142,AF07HAS.JPG,vindue_compressed.wav,neutral,babble_38.wav,oprørt_reversed.wav,ferie_reversed.wav,17,4,1.014797925949097,5567,1,2025-11-28_13-56-40,vindue,67.006803,45.011338,55.668934,Female,Happy,"5,97"
25,AM29NES.JPG,røver_compressed.wav,negative,babble_70.wav,tilfreds_reversed.wav,marked_reversed.wav,18,2,1.2129170894622805,5567,1,2025-11-28_13-56-40,røver,29.591837,63.718821,41.043084,Male,Neutral,"3,74"
160,AM02ANS.JPG,avis_compressed.wav,neutral,babble_54.wav,hånlig_reversed.wav,sejre_reversed.wav,19,1,1.4549918174743652,5567,1,2025-11-28_13-56-40,avis,58.276644,45.918367,59.637188,Male,Angry,"2,44"
19,AM35ANS.JPG,bygning_compressed.wav,neutral,babble_71.wav,avis_reversed.wav,sæde_reversed.wav,20,2,1.3878378868103027,5567,1,2025-11-28_13-56-40,bygning,59.977324,44.444444,59.52381,Male,Angry,"2,43"
200,AF29HAS.JPG,pude_compressed.wav,positive,babble_13.wav,grusom_reversed.wav,enhed_reversed.wav,21,4,1.2749290466308594,5567,1,2025-11-28_13-56-40,pude,89.795918,33.673469,51.70068,Female,Happy,"5,48"
56,AF27NES.JPG,gave_compressed.wav,positive,babble_19.wav,blomstre_reversed.wav,forfald_reversed.wav,22,2,1.2436261177062988,5567,1,2025-11-28_13-56-40,gave,88.095238,69.614512,62.585034,Female,Neutral,"3,86"
10,AM15ANS.JPG,ledning_compressed.wav,neutral,babble_90.wav,konkurs_reversed.wav,nedbrud_reversed.wav,23,1,0.9643800258636476,5567,1,2025-11-28_13-56-40,ledning,57.823129,40.136054,56.689342,Male,Angry,"2,08"
38,AM09NES.JPG,SILENCE,no-prime,babble_99.wav,kontor_reversed.wav,dæmon_reversed.wav,24,5,1.2967188358306885,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Neutral,"3,71"
66,AM05HAS.JPG,SILENCE,no-prime,babble_90.wav,misbrug_reversed.wav,ferie_reversed.wav,25,6,0.3714299201965332,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Happy,"5,97"
157,AF23HAS.JPG,magisk_compressed.wav,positive,babble_75.wav,bombe_reversed.wav,beskidt_reversed.wav,26,7,0.4823229312896728,5567,1,2025-11-28_13-56-40,magisk,84.580499,67.460317,64.965986,Female,Happy,"5,36"
158,AM33HAS.JPG,SILENCE,no-prime,babble_72.wav,skuffe_reversed.wav,frygtsom_reversed.wav,27,3,1.912431001663208,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Happy,"4,26"
186,AF07NES.JPG,dollar_compressed.wav,positive,babble_69.wav,gave_reversed.wav,tortur_reversed.wav,28,4,1.77154803276062,5567,1,2025-11-28_13-56-40,dollar,84.693878,68.820862,71.768707,Female,Neutral,"3,94"
94,AM16HAS.JPG,jubel_compressed.wav,positive,babble_22.wav,pude_reversed.wav,bombe_reversed.wav,29,6,0.927682876586914,5567,1,2025-11-28_13-56-40,jubel,91.836735,69.387755,68.027211,Male,Happy,"5,78"
183,AF31HAS.JPG,fedme_compressed.wav,negative,babble_67.wav,affald_reversed.wav,pjece_reversed.wav,30,7,0.735105037689209,5567,1,2025-11-28_13-56-40,fedme,30.952381,43.877551,42.403628,Female,Happy,"5,60"
109,AM18NES.JPG,gratis_compressed.wav,positive,babble_68.wav,trussel_reversed.wav,gade_reversed.wav,31,4,0.8555850982666016,5567,1,2025-11-28_13-56-40,gratis,93.650794,58.390023,71.995465,Male,Neutral,"3,55"
166,AF25NES.JPG,blodig_compressed.wav,negative,babble_70.wav,frygtsom_reversed.wav,skønhed_reversed.wav,32,4,0.6374890804290771,5567,1,2025-11-28_13-56-40,blodig,32.879819,72.675737,44.897959,Female,Neutral,"3,92"
63,AM06HAS.JPG,SILENCE,no-prime,babble_75.wav,accept_reversed.wav,ensom_reversed.wav,33,6,0.7339210510253906,5567,1,2025-11-28_13-56-40,SILENCE,,,,Male,Happy,"6,06"
13,AF08ANS.JPG,slave_compressed.wav,negative,babble_40.wav,dæmon_reversed.wav,bifald_reversed.wav,34,2,0.8221092224121094,5567,1,2025-11-28_13-56-40,slave,20.861678,70.408163,37.301587,Female,Angry,"3,00"
135,AM26NES.JPG,drukne_compressed.wav,negative,babble_34.wav,skuffe_reversed.wav,fase_reversed.wav,35,4,1.72143292427063,5567,1,2025-11-28_13-56-40,drukne,21.768707,74.489796,32.426304,Male,Neutral,"3,74"
189,AF16ANS.JPG,lyse_compressed.wav,positive,babble_35.wav,beskidt_reversed.wav,utro_reversed.wav,36,1,0.7806081771850586,5567,1,2025-11-28_13-56-40,lyse,85.034014,61.22449,71.882086,Female,Angry,"1,95"
